pred_LSTM,label_LSTM
0.7836995,1
0.0023659968,0
0.002393617,0
0.46610856,0
0.7112309,1
0.4926602,0
0.0022146662,0
0.21281576,0
0.32647866,1
0.25724483,0
0.49143082,0
0.0023363838,0
0.101601705,0
0.7291295,1
0.0024926094,0
0.5990241,1
0.0024280837,0
0.0023205415,0
0.0025512788,0
0.2581749,0
0.9634619,1
0.063710265,0
0.00242244,0
0.0030618897,0
0.1788481,0
0.0026219757,0
0.052011717,0
0.0023810985,1
0.020366618,0
0.1587516,0
0.002313423,0
0.013372526,0
0.08368134,0
0.30374575,0
0.23237607,0
0.15485458,0
0.6951243,1
0.8495349,1
0.8102963,0
0.004264724,0
0.16706857,0
0.7887751,1
0.0023572384,0
0.0023003533,0
0.9640549,1
0.002473189,0
0.77123994,1
0.017314345,0
0.0028823207,0
0.0023130872,0
0.018004129,0
0.0037112723,0
0.6408155,1
0.1821744,0
0.0024645762,0
0.0030092404,0
0.0028396808,0
0.11026328,0
0.1752957,0
0.2741371,0
0.7227638,1
0.002566548,0
0.09204408,0
0.0021808157,0
0.30582827,0
0.9255727,1
0.959588,1
0.24817717,0
0.38482156,0
0.003261295,0
0.16581115,1
0.0024965059,0
0.6849234,1
0.013390687,0
0.002325841,1
0.8261752,1
0.040576253,0
0.55360556,1
0.0022553287,0
0.11701327,0
0.028851194,0
0.0023152318,0
0.0024319005,0
0.0025219952,0
0.0038580967,0
0.07967626,0
0.31832007,0
0.18907176,0
0.014972508,0
0.34000298,0
0.06063263,0
0.87364316,1
0.82897,1
0.75910306,1
0.0022698909,0
0.07055455,0
0.0036858332,0
0.06344188,0
0.7072268,0
0.0024193341,0
0.29402685,0
0.071202725,0
0.002529673,0
0.6913639,1
0.003007048,0
0.44912544,1
0.0024600753,0
0.0028540292,0
0.0025772941,0
0.230581,0
0.6806631,1
0.1336681,0
0.9633686,1
0.4917574,0
0.3227917,0
0.0024727124,0
0.002326299,0
0.14695318,0
0.002343963,0
0.7079063,1
0.96163386,1
0.0977638,0
0.002310506,0
0.29792285,0
0.26776856,1
0.021187337,0
0.8600186,0
0.24433753,1
0.018377598,0
0.0023473194,0
0.9555059,1
0.43655324,1
0.63128495,0
0.0037460753,0
0.006398259,0
0.31595066,0
0.002290986,0
0.038872298,0
0.0024355901,0
0.7142684,1
0.8172004,1
0.3965079,0
0.002407717,0
0.0023594473,0
0.6484251,1
0.0024320092,0
0.10354863,0
0.002678549,0
0.002286885,0
0.33198482,1
0.47892898,0
0.0030409184,0
0.17564812,0
0.21601929,0
0.0023895728,0
0.66097885,1
0.0027876121,0
0.011995172,0
0.3777922,0
0.002399488,0
0.002731455,0
0.39287385,0
0.002393766,0
0.4866146,1
0.21691021,0
0.26219887,0
0.068761885,0
0.002342721,0
0.09047583,0
0.0035589156,0
0.3696289,0
0.0027114823,0
0.44720206,0
0.70278853,1
0.0023232442,0
0.07884107,0
0.00337943,0
0.0035847637,0
0.7763256,1
0.0024506408,0
0.021186339,0
0.67103195,0
0.0024198499,0
0.5678332,0
0.0022841722,0
0.016940035,0
0.4107665,0
0.9634573,1
0.3125001,0
0.0023656175,0
0.25900656,0
0.5592775,1
0.004437629,0
0.0025530586,0
0.7473444,1
0.9536567,1
0.0023855849,0
0.7474858,1
0.0073116603,0
0.0684191,0
0.23122045,0
0.47320163,1
0.021121306,0
0.9083852,1
0.002557201,0
0.0034755142,0
0.043902244,0
0.0023634161,0
0.26674044,0
0.003414643,0
0.21441168,0
0.4551922,1
0.0025473768,0
0.0030114911,0
0.86347926,0
0.8381483,1
0.45415977,1
0.041921437,0
0.07028866,0
0.2951964,1
0.21207719,0
0.0023562834,0
0.35634792,0
0.002117446,0
0.0028693404,0
0.0024158498,0
0.0022179603,0
0.0022860128,0
0.0027227083,0
0.002410682,0
0.0024393988,0
0.0024225807,0
0.6744371,1
0.20355448,0
0.31126404,0
0.0023891532,0
0.002370661,0
0.005225073,0
0.0030604869,0
0.0029882963,0
0.7257043,1
0.002331554,0
0.0026390548,0
0.0026551737,0
0.009760039,0
0.5722952,1
0.0025508713,0
0.00228748,0
0.35121903,0
0.5410897,0
0.24658765,0
0.0021918633,0
0.20748195,0
0.002332732,0
0.5653932,0
0.0023441368,0
0.017961096,0
0.77458304,1
0.6039365,1
0.002303687,0
0.0025361702,0
0.003330125,0
0.50782174,1
0.6535503,0
0.052815843,0
0.08660586,0
0.0023259427,0
0.0051823994,0
0.0023643363,0
0.020487258,0
0.0022727652,0
0.58689505,0
0.73431796,1
0.70607483,0
0.028279206,0
0.4799056,0
0.0023227436,0
0.18026526,0
0.0027710856,0
0.33948314,1
0.1734559,0
0.021169575,0
0.11589569,0
0.18389916,0
0.8126097,1
0.0023368096,0
0.46866477,0
0.15400855,0
0.0022852425,0
0.0023191175,0
0.19242671,0
0.0026638068,0
0.8770596,1
0.047456224,0
0.4149255,0
0.07634356,0
0.8360832,1
0.0022967458,0
0.002283919,0
0.05692422,0
0.00233263,0
0.0022678787,0
0.47376564,1
0.0018798172,0
0.09213506,0
0.0021381085,0
0.0038040422,0
0.9642072,1
0.0059823655,0
0.87946653,0
0.002490617,0
0.0024378004,0
0.8276919,1
0.0023828335,0
0.80232066,1
0.0031454875,0
0.0023451676,0
0.06465829,0
0.44452736,0
0.0034224612,0
0.0022426674,0
0.0023804586,0
0.013748041,0
0.7838056,0
0.23767608,1
0.6108616,1
0.26982668,0
0.002546242,0
0.72768635,1
0.26808462,0
0.013519927,0
0.9032565,1
0.4047009,0
0.09184384,0
0.0028800715,0
0.21844764,0
0.0033543203,0
0.03923454,0
0.23991838,0
0.002663588,0
0.4868937,0
0.0229057,0
0.002329474,0
0.0024666486,0
0.0023729864,0
0.96547556,1
0.025679056,0
0.14174066,0
0.16266109,0
0.37102133,0
0.7825284,1
0.0023173895,0
0.0023799853,0
0.013772392,0
0.96616846,1
0.005267077,0
0.0023624753,0
0.5544004,1
0.69714713,0
0.89202446,1
0.027636603,0
0.0027695918,0
0.30019903,0
0.27566516,0
0.0924016,0
0.0023046734,0
0.41768745,1
0.0029690529,0
0.77004904,0
0.0026002962,0
0.72402006,0
0.45789784,0
0.39736784,0
0.002340216,0
0.8914739,0
0.22397158,0
0.031407915,0
0.4800058,0
0.052549157,0
0.00303127,0
0.003269113,0
0.25983718,0
0.0020785865,0
0.42775318,0
0.4222226,0
0.4849946,1
0.5235866,0
0.0018326952,0
0.46730173,0
0.8691967,1
0.0023747277,0
0.47344986,0
0.0027393403,0
0.0033607348,0
0.7663904,1
0.0025042456,0
0.002388877,0
0.92929125,1
0.39872357,0
0.02980142,0
0.005651904,0
0.82289654,1
0.0025076615,0
0.0031360667,0
0.9097613,1
0.0022819487,0
0.36078203,1
0.0030892075,0
0.5731606,0
0.38307214,0
0.9655705,1
0.0043993276,0
0.5035161,0
0.30122963,0
0.3228264,0
0.2753038,0
0.60173196,0
0.0028125313,0
0.0023352138,0
0.0029117644,0
0.14510886,0
0.62487924,0
0.0029867867,0
0.60622156,0
0.8606559,1
0.0026809066,0
0.0027139888,0
0.002657536,0
0.40368605,0
0.08070582,0
0.010565468,0
0.0024318,0
0.5969802,0
0.89455354,1
0.002311247,0
0.0024720856,0
0.054133993,0
0.18793271,0
0.5270117,0
0.04276887,0
0.21974179,1
0.0029810483,0
0.7798535,1
0.052782416,0
0.263338,0
0.31443545,0
0.0024441052,0
0.13557562,0
0.05408956,0
0.0023130884,0
0.22211374,0
0.0028836133,0
0.002696002,0
0.6886099,1
0.0030576831,0
0.054693583,0
0.0024592048,0
0.10476031,0
0.0029063437,0
0.9523227,1
0.8810645,0
0.0025364982,0
0.0025842905,0
0.0023141615,0
0.833795,0
0.41060686,0
0.0026480842,0
0.26225048,0
0.07895864,0
0.25716412,0
0.17634304,0
0.15729043,1
0.47749236,0
0.6739327,1
0.0025221189,0
0.0026717149,0
0.5349865,0
0.32397804,0
0.96514,0
0.004145031,0
0.090577714,0
0.1254673,0
0.10612719,0
0.0023191585,0
0.0022795137,0
0.62847334,0
0.6656561,1
0.49730107,1
0.0023274447,0
0.12155557,0
0.002455498,0
0.46144295,1
0.36375773,0
0.0026282207,0
0.41698596,0
0.27129915,0
0.003249937,0
0.53259224,1
0.81085694,0
0.0024423199,0
0.3449352,0
0.0026690962,0
0.89124924,0
0.0034815047,0
0.9646507,1
0.23063992,1
0.66139776,1
0.002315698,0
0.5405412,1
0.011849971,0
0.0023329984,0
0.119878195,0
0.0065948274,0
0.17605756,0
0.26667738,0
0.029271603,0
0.96557647,1
0.016779866,0
0.0024793136,0
0.83807546,0
0.8210038,1
0.052780185,0
0.9305001,0
0.2538765,1
0.0019325312,0
0.012110217,0
0.0027907065,0
0.0027618771,0
0.0022937462,0
0.0024870099,0
0.07598089,0
0.1005921,0
0.0025471456,0
0.0026428853,0
0.10277226,0
0.45264065,1
0.0022131212,0
0.09542211,0
0.046940472,0
0.8007449,1
0.0027053617,0
0.0023360483,0
0.8022828,1
0.5879883,0
0.0022159943,0
0.0025180914,0
0.0027730877,0
0.41093436,0
0.5407641,1
0.0029948386,0
0.03811978,1
0.73555475,1
0.7794496,1
0.014145482,0
0.0025511102,0
0.0023304827,0
0.0030884715,0
0.040101618,0
0.0026600142,0
0.4940822,0
0.875032,0
0.0024926462,0
0.23635834,0
0.26962093,0
0.0030487971,0
0.049599472,0
0.49206614,0
0.5361256,0
0.0023076301,0
0.0025094037,0
0.019804768,0
0.9217548,1
0.92564213,1
0.0024607389,0
0.0023197588,0
0.0022989102,0
0.16879733,0
0.031198088,0
0.46568576,0
0.08664274,0
0.002270823,0
0.005797272,0
0.0027429785,0
0.26814625,0
0.7627361,1
0.9585296,1
0.022405341,0
0.014010118,0
0.0022096606,0
0.13488187,0
0.96128595,1
0.21388264,0
0.10860836,0
0.8459456,1
0.0023734109,0
0.004197344,0
0.002332641,0
0.4341464,0
0.0023151701,0
0.372764,0
0.08192735,0
0.0027301577,0
0.0019204884,0
0.9222255,0
0.058130242,0
0.002257045,0
0.45708257,1
0.0023462567,0
0.0022972822,0
0.012040135,0
0.72771436,1
0.0024757478,0
0.0027854221,0
0.015494205,0
0.3890769,0
0.0019417354,0
0.0017463821,0
0.9634336,1
0.0024334672,0
0.6540681,1
0.60014117,0
0.40710062,1
0.9268535,1
0.32789305,1
0.0028493202,0
0.21018943,0
0.7716415,0
0.0029841552,0
0.0023700318,0
0.40090382,0
0.6712304,0
0.0031099827,0
0.50831085,0
0.0023608576,0
0.0034054434,0
0.67519104,0
0.4550921,1
0.0024783444,0
0.0033585667,0
0.4314879,1
0.023922471,0
0.4693379,0
0.002460528,0
0.0027079682,0
0.003099037,0
0.001973343,0
0.0027961326,0
0.0029880276,0
0.1114663,0
0.25699773,0
0.002652059,0
0.9283371,1
0.002563314,0
0.23909187,0
0.057775207,0
0.0026198644,0
0.18914467,0
0.32216486,0
0.23017515,0
0.08165444,0
0.0030060231,0
0.17839466,0
0.117392845,0
0.041258387,0
0.0031144887,0
0.34208226,0
0.02137328,0
0.2365261,0
0.003291568,0
0.002414407,0
0.16076596,0
0.0024293165,0
0.002538399,0
0.002538585,0
0.0025151393,0
0.0025487111,0
0.003142261,0
0.0029350312,0
0.60428995,0
0.02440261,0
0.01430407,0
0.007459454,0
0.9637687,1
0.8567599,1
0.79534787,1
0.0023224025,0
0.79987,1
0.002648802,0
0.58304524,0
0.2669204,0
0.3296395,1
0.0027077121,0
0.87200737,1
0.005896802,0
0.40151596,0
0.660692,1
0.063361265,0
0.0024326546,0
0.0028226636,0
0.0031348271,0
0.013493115,0
0.42388722,0
0.7416309,1
0.002543238,0
0.004619588,0
0.94933224,1
0.002885107,0
0.003290836,0
0.002222546,0
0.6058943,1
0.035784625,0
0.21949098,0
0.0026164548,0
0.4901537,0
0.30338416,0
0.0023071286,0
0.8765209,1
0.51670796,0
0.09042376,0
0.0022997174,0
0.09611274,0
0.0024371906,0
0.18116003,0
0.0023872901,0
0.0022963195,0
0.8811416,0
0.27378255,0
0.0025454902,0
0.4343138,1
0.3825435,0
0.0033273736,0
0.8162964,0
0.03814085,0
0.044724908,0
0.74107,1
0.12648797,0
0.5330058,1
0.5026217,1
0.30495706,0
0.8359237,1
0.2162214,0
0.0023035323,0
0.0026058399,0
0.7803891,1
0.96406335,1
0.00225901,0
0.007350007,0
0.8795732,1
0.81100035,1
0.1591928,0
0.49125364,1
0.14196144,0
0.119139574,0
0.061743964,0
0.24945602,1
0.36437115,0
0.0029887778,0
0.0032207633,0
0.5929594,0
0.0037938966,0
0.7843887,1
0.12836227,0
0.0030048215,0
0.0021917338,0
0.11121221,0
0.17402197,1
0.0023235371,0
0.3210886,0
0.024944063,0
0.10781421,0
0.0028575652,0
0.26313102,0
0.002582982,0
0.0023149245,0
0.021266915,0
0.0024814138,0
0.011798635,0
0.62557226,0
0.0025675555,0
0.039338116,0
0.7494222,1
0.0024451574,0
0.96412736,1
0.002512087,0
0.9629145,1
0.110223755,1
0.70286447,1
0.7242898,0
0.03733787,0
0.20224878,0
0.7460487,1
0.838016,1
0.3423855,1
0.71302694,0
0.080938965,0
0.107536264,0
0.003085217,0
0.46358174,1
0.14492553,0
0.0023337323,0
0.59263253,1
0.016866447,0
0.87706697,1
0.023134114,0
0.0025730187,0
0.673113,1
0.25924048,1
0.04459065,0
0.0142452065,0
0.46011704,0
0.09169135,0
0.0023429387,0
0.33692038,0
0.4052901,0
0.27395773,0
0.002882906,0
0.21965872,1
0.016139306,0
0.23753273,0
0.5139914,1
0.47729507,0
0.00223298,0
0.0022048182,0
0.3261687,0
0.0024431648,0
0.44585037,0
0.0022307562,0
0.10308933,0
0.002283028,0
0.9637718,1
0.0022962005,0
0.0024074821,0
0.017555265,0
0.008832699,0
0.06467127,0
0.21515954,0
0.003614237,0
0.006308312,0
0.12227761,0
0.30752403,0
0.0022989823,0
0.4247384,1
0.14050277,0
0.0022305578,0
0.58000225,0
0.13681664,0
0.96407926,1
0.0022698564,0
0.87576026,1
0.0030569914,0
0.0023449233,0
0.8661127,1
0.0030983593,0
0.0991129,0
0.9261784,0
0.024968255,0
0.002360688,0
0.65485257,1
0.0022637015,0
0.0023668502,0
0.0068479795,0
0.0024129716,0
0.29136944,0
0.16232087,0
0.0033087975,0
0.59805614,1
0.777383,0
0.0026984042,0
0.34151998,0
0.2982808,0
0.0032210115,0
0.8009779,0
0.003034817,0
0.46506086,0
0.4564887,0
0.032600265,0
0.54195994,1
0.02150798,0
0.0021942735,0
0.0028177733,0
0.6161312,0
0.0023221537,0
0.0031139515,0
0.8970143,1
0.6579291,1
0.7659089,1
0.76265883,0
0.0018415888,0
0.0024654944,0
0.021766948,0
0.0688199,0
0.3576183,0
0.007262317,0
0.03567236,0
0.92982453,1
0.22244614,0
0.0031519441,0
0.44752818,1
0.81979626,1
0.8518977,1
0.96543247,1
0.0024883612,0
0.86355966,1
0.0026094674,0
0.20586614,0
0.5931659,0
0.617198,0
0.00672967,0
0.17803934,0
0.0024058816,0
0.10378266,0
0.47896427,1
0.0022406655,0
0.6599593,1
0.53098124,0
0.0025754243,0
0.77935576,1
0.20806673,0
0.21399803,1
0.018932348,0
0.002336445,0
0.0024238254,0
0.00234828,0
0.2888668,0
0.46378925,1
0.49882936,0
0.24028374,0
0.7412591,1
0.27518603,0
0.59513986,1
0.053716663,0
0.0032134145,0
0.7339387,1
0.0027215234,0
0.0025533559,0
0.77584857,0
0.26228344,0
0.0415539,0
0.48205748,1
0.0022915148,0
0.0023839343,0
0.0023607947,0
0.0027606138,0
0.2525572,1
0.44202644,0
0.0023203306,0
0.0034107445,0
0.002421909,0
0.7915753,1
0.7465233,1
0.0023505376,0
0.41036808,1
0.12735355,1
0.31632465,0
0.34257448,1
0.0027739978,0
0.23674071,0
0.089190885,0
0.39216754,1
0.0035342015,0
0.0024928392,0
0.53446853,0
0.8874292,0
0.41292754,0
0.9509135,1
0.2535414,0
0.00244748,0
0.20647645,0
0.0021299093,0
0.09613484,0
0.86361724,0
0.08864534,0
0.002494908,0
0.035616074,0
0.0091132065,0
0.8792256,1
0.5397601,1
0.002366983,0
0.41239688,0
0.08009124,0
0.0031273854,0
0.0029632205,0
0.0023074963,0
0.0025700282,0
0.039763343,0
0.0028141579,0
0.09946846,0
0.7968384,0
0.0026323611,0
0.28957805,0
0.0028683885,0
0.0041041328,0
0.0024151388,0
0.0022619707,0
0.10069172,0
0.1835312,0
0.17932476,0
0.0022929334,0
0.20411056,0
0.34064555,0
0.0023705629,0
0.882776,1
0.0025378414,0
0.26199335,0
0.14746603,0
0.39922738,0
0.002865342,0
0.5276016,1
0.0030145925,0
0.002145872,0
0.8781191,1
0.61120653,0
0.002612337,0
0.8812414,1
0.32742456,0
0.88618916,1
0.798466,0
0.0033287196,0
0.002545673,0
0.7708664,1
0.24694997,0
0.7951652,1
0.0022857026,0
0.5549272,0
0.0031449085,0
0.15539391,0
0.26975054,0
0.5780063,0
0.28486183,0
0.040825535,0
0.0023478824,0
0.003359938,0
0.069287956,0
0.1821495,0
0.0024454077,0
0.0024852266,0
0.10589839,0
0.16675512,1
0.0026223275,0
0.4894496,1
0.002395852,0
0.8058365,1
0.002983202,0
0.0029685518,0
0.0066824607,0
0.0027003323,0
0.008608509,0
0.5075649,0
0.4359291,0
0.049739137,0
0.38156566,0
0.0033631567,0
0.0025938535,0
0.007949906,0
0.8675654,1
0.48663786,1
0.0029769568,0
0.004690492,0
0.5981492,0
0.8696884,1
0.45703426,1
0.0019795115,0
0.9242403,0
0.0025559973,0
0.83225244,1
0.0025916053,0
0.020241661,0
0.5521536,1
0.746571,1
0.0022749212,0
0.0031135236,0
0.002284158,0
0.08284329,0
0.3656703,0
0.002468563,0
0.0024107022,0
0.0025420066,0
0.5557017,0
0.0025125484,0
0.12821695,0
0.0026995195,0
0.002518961,0
0.64553165,1
0.4415476,0
0.6006963,1
0.0023850596,0
0.7571123,1
0.2655863,0
0.5563042,1
0.07236522,0
0.0022873844,0
0.002283811,0
0.003518841,0
0.56046367,1
0.03728609,0
0.94919825,1
0.31881988,0
0.04371893,0
0.2709167,0
0.002674864,0
0.51113504,1
0.1737556,0
0.084122635,0
0.0024862164,1
0.002487352,0
0.01690331,0
0.26769614,0
0.0026802346,0
0.6112306,0
0.0033325583,0
0.004703723,0
0.0052293846,0
0.2358835,0
0.6611553,1
0.0023023272,0
0.68478245,0
0.25479668,0
0.0206579,0
0.0023981873,0
0.52939487,1
0.08290517,0
0.19869298,0
0.93075734,0
0.002505238,0
0.0024019147,0
0.72166806,0
0.0030363493,0
0.80683655,0
0.57992774,0
0.8006481,1
0.0029192914,0
0.0028825963,0
0.23291552,0
0.016130034,0
0.0023280703,0
0.57178533,0
0.0022982017,0
0.0033616484,0
0.7917323,1
0.0695322,0
0.0022748294,0
0.28022274,0
0.8837534,0
0.002265639,0
0.0025496813,0
0.002317631,0
0.0022759053,0
0.9566233,1
0.0023664301,0
0.41663697,0
0.09666482,0
0.32268432,0
0.0025469796,0
0.0025804623,0
0.2631301,0
0.29855937,0
0.47620347,0
0.004143067,0
0.2456278,0
0.07462631,0
0.0022452543,0
0.47794485,0
0.7467861,1
0.002356708,0
0.0024853128,0
0.31537992,1
0.27404633,0
0.26022118,0
0.5965682,1
0.7736613,0
0.31586725,0
0.22080128,0
0.0024620723,0
0.0052131573,0
0.072934374,0
0.25046724,0
0.83443224,1
0.21948142,0
0.37459758,0
0.8523536,1
0.21202491,0
0.4828107,0
0.957747,1
0.0032287242,0
0.065353245,0
0.012480246,0
0.18903781,0
0.15825614,0
0.0023730292,0
0.0023257898,0
0.0025492967,0
0.3190138,0
0.28101242,0
0.25059307,0
0.83359134,1
0.0025034263,0
0.0023434637,1
0.39894202,1
0.36917204,0
0.34841603,1
0.0022668843,0
0.0022201617,0
0.0022043001,0
0.0023527872,0
0.35198405,0
0.002780166,0
0.7939244,1
0.0023533572,0
0.16799606,0
0.69645774,1
0.002708675,0
0.0023771634,0
0.7844322,0
0.003469609,0
0.23964423,0
0.8607904,1
0.0022237592,0
0.002346117,0
0.005635409,0
0.008512192,0
0.89066416,1
0.4984771,0
0.052659772,0
0.27447763,0
0.30166247,0
0.0030986716,0
0.07388335,0
0.0034849094,0
0.42614362,0
0.0036022847,0
0.81322247,1
0.25385684,0
0.0025093725,0
0.21311343,1
0.29881564,1
0.022193214,0
0.27423808,0
0.09849362,0
0.38167593,1
0.27996397,0
0.0023350827,0
0.0024823346,0
0.33507967,1
0.3940734,0
0.004131705,0
0.0027774163,0
0.41826954,0
0.038780633,0
0.0024397874,0
0.034632977,0
0.0076327957,0
0.0024578678,0
0.119816236,0
0.4827048,0
0.0022193887,0
0.17903462,0
0.20930697,0
0.13117033,0
0.0023917982,0
0.5849532,1
0.0026786928,0
0.33042035,0
0.40991637,0
0.035182476,0
0.9615177,1
0.006416963,0
0.35515645,0
0.18530071,0
0.0021900556,0
0.05784788,0
0.8380101,1
0.77947307,1
0.9321861,1
0.002117049,0
0.0026424972,0
0.0023251218,0
0.25099105,0
0.52904576,0
0.004307984,0
0.47388485,0
0.0023507713,0
0.10720201,0
0.0022541443,0
0.17029475,0
0.0028324476,0
0.022534017,0
0.0027324464,0
0.0023508496,0
0.0024068616,0
0.23924644,0
0.6751223,0
0.002288917,0
0.96499324,1
0.017761879,0
0.04575411,0
0.0026470856,0
0.4016131,1
0.18616001,0
0.95862424,1
0.0032853398,0
0.21317473,0
0.13802017,0
0.5591906,1
0.34218195,0
0.0023423957,0
0.96405077,1
0.1026111,0
0.0022086126,0
0.002866743,0
0.15097451,0
0.0025230187,0
0.96468073,1
0.0024398305,0
0.0023961242,0
0.29522005,0
0.0032487125,0
0.0022876402,0
0.121818185,0
0.022070142,0
0.002451964,0
0.002310882,0
0.6662569,1
0.003260258,0
0.73220074,0
0.0035405129,0
0.743818,1
0.04727729,0
0.003208529,0
0.77171934,1
0.44579163,0
0.0022724366,0
0.08896237,0
0.07109861,0
0.8638611,1
0.20912634,0
0.013292449,0
0.0022565695,0
0.015479337,0
0.13288732,0
0.003290656,0
0.52708167,1
0.9068881,1
0.18107633,0
0.038052324,0
0.0023275344,0
0.0023860955,0
0.002297867,0
0.002275797,0
0.03714374,0
0.0027610234,0
0.9253645,1
0.82936555,1
0.00219887,0
0.0023104665,0
0.16155176,0
0.65338415,1
0.0022245497,0
0.9038283,1
0.14483663,0
0.30326027,0
0.0026472392,0
0.0026168444,0
0.0029603394,0
0.0023066632,0
0.2112878,0
0.7977518,1
0.41553056,1
0.36486048,0
0.20279846,0
0.5588846,0
0.27984858,0
0.42624277,0
0.0030658091,0
0.16544557,0
0.023471538,0
0.7679131,1
0.38302544,0
0.012315835,0
0.82499516,0
0.48949248,0
0.0023506796,0
0.0022113298,0
0.18306918,0
0.96492785,1
0.0023544715,0
0.0022400634,0
0.9588833,1
0.002358904,0
0.95295763,1
0.0031375072,0
0.002679089,0
0.007320367,0
0.340254,0
0.0022983043,0
0.0022396042,0
0.0027797418,0
0.07303831,0
0.95823723,1
0.5588365,1
0.002363812,0
0.9490416,1
0.0032753758,0
0.0025829412,0
0.5140273,0
0.002388369,0
0.0025202804,0
0.0024181688,0
0.39829668,0
0.0023578766,0
0.9205674,0
0.05691017,0
0.0024051582,0
0.39686346,0
0.23529892,0
0.5873713,1
0.4172082,0
0.4715223,1
0.37966463,1
0.067676865,0
0.002478711,0
0.0023555872,0
0.37177837,0
0.85277206,1
0.0028233672,0
0.0023171988,0
0.06141594,0
0.0023798516,0
0.85545176,0
0.0025459197,0
0.2626122,0
0.002285207,0
0.003183688,0
0.7859466,0
0.7084742,1
0.0028884904,0
0.52281404,1
0.43320313,1
0.27409554,0
0.002427675,0
0.029275505,0
0.009824748,0
0.4221889,0
0.9631645,1
0.69690156,1
0.0034189357,0
0.0027053233,0
0.0023133813,0
0.81977403,1
0.91692966,1
0.04054104,0
0.08548674,0
0.32559025,0
0.0031309132,0
0.8755799,1
0.96426576,1
0.0024386737,0
0.033113234,0
0.38890156,1
0.21853125,0
0.8225462,1
0.06859743,0
0.021836521,0
0.025600657,0
0.8923086,1
0.3150847,0
0.74374914,1
0.8806122,1
0.002443696,0
0.23395965,0
0.71057034,1
0.0037988506,0
0.19682011,0
0.32595715,0
0.0028874287,0
0.10377703,0
0.15309426,0
0.06500531,0
0.034506388,0
0.33060345,0
0.16729696,0
0.44835326,0
0.0024663517,0
0.93482405,1
0.0032207158,0
0.0031603798,0
0.0022722809,0
0.0024721608,0
0.006889908,0
0.0029552926,0
0.08301048,0
0.08387562,0
0.0023238412,0
0.018058382,0
0.0029914037,0
0.5907125,0
0.023031905,0
0.0023318822,0
0.92551315,1
0.0034290254,0
0.93663436,1
0.43860662,0
0.5694388,0
0.85648406,1
0.002861523,0
0.13739187,1
0.9184689,0
0.040593494,0
0.0023840782,0
0.005400416,0
0.0024759432,0
0.23286282,0
0.0025984095,0
0.4141901,0
0.0023324136,0
0.003100892,0
0.38963428,0
0.7778991,1
0.747606,0
0.5235512,0
0.00232221,0
0.12105883,0
0.0023060038,0
0.48236227,0
0.0033145156,0
0.0043448233,0
0.0023282906,0
0.437298,0
0.28303567,0
0.0023242382,0
0.0023362904,0
0.0024771483,0
0.70628417,0
0.6761604,1
0.0034708176,0
0.003020556,0
0.76772046,1
0.002283569,0
0.18760008,0
0.48444596,0
0.0024669534,0
0.33032268,0
0.23660994,0
0.96421313,1
0.0022967772,0
0.08528997,0
0.13878413,0
0.0024244124,0
0.0024586993,0
0.15425104,0
0.6375385,1
0.89256036,1
0.01908592,0
0.0025977173,0
0.42037734,0
0.5143996,1
0.0026836095,0
0.0029880947,0
0.0037345986,0
0.008642671,0
0.002451283,0
0.0024293188,0
0.009749561,0
0.002437353,0
0.002451767,0
0.9196216,1
0.0023213695,0
0.0023994423,0
0.5601426,1
0.098818585,0
0.33038998,0
0.0024128247,0
0.09243287,0
0.0026877886,0
0.015718509,0
0.109583884,0
0.0042412323,0
0.002472676,0
0.0022615811,0
0.0022020664,0
0.78814715,1
0.9462883,1
0.0023915193,0
0.37322223,0
0.0035824094,0
0.24800012,0
0.96280843,1
0.23193327,0
0.5004119,0
0.83185065,1
0.012255767,0
0.0032685956,0
0.046029914,0
0.002422144,0
0.199622,0
0.6708275,0
0.002494322,0
0.10231036,0
0.0023933847,0
0.0043485463,0
0.3085992,0
0.47888285,0
0.2773939,0
0.789141,1
0.003230084,0
0.021956626,0
0.4880972,0
0.05565021,0
0.064578384,0
0.617293,0
0.8198496,1
0.7432833,1
0.0031117748,0
0.6462199,0
0.002246171,0
0.0022440604,0
0.24639708,0
0.16801348,1
0.8199622,1
0.0023311758,0
0.3608495,0
0.0024443958,0
0.0022910882,0
0.010640683,0
0.0028716102,0
0.83097035,0
0.21822906,0
0.26792365,0
0.05409421,0
0.0025379837,0
0.002524447,0
0.002558072,0
0.0022812062,0
0.002400963,0
0.0023286962,0
0.6124367,1
0.7433149,0
0.0028293664,0
0.10211503,0
0.002801469,0
0.0031479015,0
0.27621835,0
0.1480683,1
0.002749321,0
0.43075442,0
0.017035948,0
0.18136765,0
0.6695032,0
0.31167978,0
0.6446837,0
0.18720816,1
0.07043616,0
0.115415946,0
0.30444053,0
0.55469924,0
0.23204689,0
0.17246886,0
0.48962414,0
0.0024422514,0
0.002477563,0
0.0028821852,0
0.76868576,1
0.14369184,0
0.0024811234,0
0.70427734,1
0.33143118,0
0.0024047373,0
0.07228616,0
0.0023612888,0
0.0033674622,0
0.0030109272,0
0.0022855927,0
0.015468972,0
0.64862484,1
0.4044946,1
0.84421456,1
0.19291648,0
0.0045847557,0
0.54919434,1
0.0022965088,0
0.7877527,1
0.7411633,1
0.22025631,0
0.1830732,0
0.0035094968,0
0.4298208,0
0.033672545,0
0.20212594,0
0.9659295,1
0.11115428,0
0.18320867,0
